,EUR.USD_model_10000000_reward_1305613.76.pkl,EUR.USD_model_2000020_reward_65.73.pkl,EUR.USD_model_4000020_reward_33.81.pkl,EUR.USD_model_6000020_reward_956.02.pkl,EUR.USD_model_6501540_reward_125.63.pkl,EUR.USD_model_8249280_reward_-60.46.pkl,EUR.USD_model_8000020_reward_1882.94.pkl,total
2022-08-10 06:00:00,125.51409965256165,138.45105927144508,142.44156196001856,149.15109511904961,138.50892393461856,115.15820869453606,147.58272073251595,356.70257379180447
2022-08-10 07:00:00,125.51409965256165,138.45105927144508,142.44156196001856,149.15109511904961,138.50892393461856,115.15820869453606,147.58272073251595,356.70257379180447
2022-08-10 08:00:00,125.85753379044864,138.60921397084022,141.943055520569,148.7820272664025,138.87805325970217,114.6824812564775,147.21345894090234,355.86072843240134
2022-08-10 09:00:00,125.85753379044864,138.60921397084022,141.943055520569,148.7820272664025,138.87805325970217,114.6824812564775,147.21345894090234,355.86072843240134
2022-08-10 10:00:00,125.85753379044864,138.60921397084022,141.943055520569,148.7820272664025,138.87805325970217,114.6824812564775,147.21345894090234,355.86072843240134
2022-08-10 11:00:00,125.85753379044864,138.60921397084022,141.943055520569,148.7820272664025,138.87805325970217,114.6824812564775,147.21345894090234,355.86072843240134
2022-08-10 12:00:00,125.86192046081963,138.74479168109156,141.93864829271533,148.92970338793282,138.73035254103897,114.63652627280621,147.3604123983297,356.09725946179316
2022-08-10 13:00:00,125.86192046081963,138.74479168109156,141.93864829271533,148.92970338793282,138.73035254103897,114.63652627280621,147.3604123983297,356.09725946179316
2022-08-10 14:00:00,125.86192046081963,138.74479168109156,141.93864829271533,148.92970338793282,138.73035254103897,114.63652627280621,147.3604123983297,356.09725946179316
2022-08-10 15:00:00,125.86192046081963,138.74479168109156,141.93864829271533,148.92970338793282,138.73035254103897,114.63652627280621,147.3604123983297,356.09725946179316
2022-08-10 16:00:00,125.7366566513376,138.79088911922227,141.91405363023358,148.95272420953125,138.70732788506166,114.57055263769824,147.3833205658225,355.95042912596614
2022-08-10 17:00:00,125.7366566513376,138.79088911922227,141.91405363023358,148.95272420953125,138.70732788506166,114.57055263769824,147.3833205658225,355.95042912596614
2022-08-10 18:00:00,125.7366566513376,138.79088911922227,141.91405363023358,148.95272420953125,138.70732788506166,114.57055263769824,147.3833205658225,355.95042912596614
2022-08-10 19:00:00,125.7366566513376,138.79088911922227,141.91405363023358,148.95272420953125,138.70732788506166,114.57055263769824,147.3833205658225,355.95042912596614
2022-08-10 20:00:00,125.73080775750965,138.7324141275932,141.91405363023358,149.00317409516182,138.65686959643043,114.57055263769824,147.43352357117908,355.93629984286497
2022-08-10 21:00:00,125.73080775750965,138.7324141275932,141.91405363023358,149.00317409516182,138.65686959643043,114.57055263769824,147.43352357117908,355.93629984286497
2022-08-10 22:00:00,125.73080775750965,138.7324141275932,141.91405363023358,149.00317409516182,138.65686959643043,114.57055263769824,147.43352357117908,355.93629984286497
2022-08-10 23:00:00,125.73080775750965,138.7324141275932,141.91405363023358,149.00317409516182,138.65686959643043,114.57055263769824,147.43352357117908,355.93629984286497
2022-08-11 00:00:00,125.65696547293172,138.76418741565286,141.96133675155144,148.82072183887644,138.83935224220835,114.64210846730118,147.25196415860302,355.831540774184
2022-08-11 01:00:00,125.65696547293172,138.76418741565286,141.96133675155144,148.82072183887644,138.83935224220835,114.64210846730118,147.25196415860302,355.831540774184
2022-08-11 02:00:00,125.65696547293172,138.76418741565286,141.96133675155144,148.82072183887644,138.83935224220835,114.64210846730118,147.25196415860302,355.831540774184
2022-08-11 03:00:00,125.65696547293172,138.76418741565286,141.96133675155144,148.82072183887644,138.83935224220835,114.64210846730118,147.25196415860302,355.831540774184
2022-08-11 04:00:00,125.50607599587582,138.4998158569784,141.67874105050515,148.82586478838246,138.83420843608576,114.35978031605292,147.2570819407025,354.85647281164194
2022-08-11 05:00:00,125.50607599587582,138.4998158569784,141.67874105050515,148.82586478838246,138.83420843608576,114.35978031605292,147.2570819407025,354.85647281164194
2022-08-11 06:00:00,125.50607599587582,138.4998158569784,141.67874105050515,148.82586478838246,138.83420843608576,114.35978031605292,147.2570819407025,354.85647281164194
2022-08-11 07:00:00,125.50607599587582,138.4998158569784,141.67874105050515,148.82586478838246,138.83420843608576,114.35978031605292,147.2570819407025,354.85647281164194
2022-08-11 08:00:00,125.4777105716309,138.38974203705237,141.8056292927995,148.82586478838246,138.89691388215172,114.33137756996862,147.19469373987096,354.81683630891547
2022-08-11 09:00:00,125.4777105716309,138.38974203705237,141.8056292927995,148.82586478838246,138.89691388215172,114.33137756996862,147.19469373987096,354.81683630891547
2022-08-11 10:00:00,125.4777105716309,138.38974203705237,141.8056292927995,148.82586478838246,138.89691388215172,114.33137756996862,147.19469373987096,354.81683630891547
2022-08-11 11:00:00,125.4777105716309,138.38974203705237,141.8056292927995,148.82586478838246,138.89691388215172,114.33137756996862,147.19469373987096,354.81683630891547
2022-08-11 12:00:00,125.4777105716309,138.31349813980398,141.85001887833752,148.82586478838246,138.79648719118669,114.41391546457257,147.29461234276516,354.86701180373825
2022-08-11 13:00:00,125.4777105716309,138.31349813980398,141.85001887833752,148.82586478838246,138.79648719118669,114.41391546457257,147.29461234276516,354.86701180373825
2022-08-11 14:00:00,125.4777105716309,138.31349813980398,141.85001887833752,148.82586478838246,138.79648719118669,114.41391546457257,147.29461234276516,354.86701180373825
2022-08-11 15:00:00,125.4777105716309,138.31349813980398,141.85001887833752,148.82586478838246,138.79648719118669,114.41391546457257,147.29461234276516,354.86701180373825
2022-08-11 16:00:00,125.4960501456621,138.28072383901065,141.86835845236874,148.82586478838246,138.77704034349284,114.4525140682256,147.2770656612813,354.87252172548267
2022-08-11 17:00:00,125.4960501456621,138.28072383901065,141.86835845236874,148.82586478838246,138.77704034349284,114.4525140682256,147.2770656612813,354.87252172548267
2022-08-11 18:00:00,125.4960501456621,138.28072383901065,141.86835845236874,148.82586478838246,138.77704034349284,114.4525140682256,147.2770656612813,354.87252172548267
2022-08-11 19:00:00,125.4960501456621,138.28072383901065,141.86835845236874,148.82586478838246,138.77704034349284,114.4525140682256,147.2770656612813,354.87252172548267
2022-08-11 20:00:00,125.53212867578888,138.3633540482274,141.90443698249555,148.84009438632447,138.7932756045413,114.4525140682256,147.29339382321768,355.0741020158798
2022-08-11 21:00:00,125.53212867578888,138.3633540482274,141.90443698249555,148.84009438632447,138.7932756045413,114.4525140682256,147.29339382321768,355.0741020158798
2022-08-11 22:00:00,125.53212867578888,138.3633540482274,141.90443698249555,148.84009438632447,138.7932756045413,114.4525140682256,147.29339382321768,355.0741020158798
2022-08-11 23:00:00,125.53212867578888,138.3633540482274,141.90443698249555,148.84009438632447,138.7932756045413,114.4525140682256,147.29339382321768,355.0741020158798
2022-08-12 00:00:00,125.51009413725507,138.32046388098,141.95210570322234,148.9367452755611,138.8899602188448,114.4490601994809,147.39063168310742,355.3439655255106
2022-08-12 01:00:00,125.51009413725507,138.32046388098,141.95210570322234,148.9367452755611,138.8899602188448,114.4490601994809,147.39063168310742,355.3439655255106
2022-08-12 02:00:00,125.51009413725507,138.32046388098,141.95210570322234,148.9367452755611,138.8899602188448,114.4490601994809,147.39063168310742,355.3439655255106
