,@ES.#,SW#.C,EX#.,@NQ.#,@YM.#,LF#.,XG#.,total
2023-11-06 22:00:00,195.14287712959708,135.6602551782508,169.30539920166112,232.0504795988421,179.83950459262562,159.54155216111423,215.29190683745273,686.8319746995436
2023-11-06 23:00:00,195.14287712959708,135.6602551782508,169.31743000120267,232.05266982168726,179.8395028640389,159.55156751799478,215.28073472300474,686.8450372357763
2023-11-07 00:00:00,195.15122128529302,135.6602551782508,169.35949904134796,232.05746081026822,179.83825127138525,159.59830852514594,215.31275918182772,686.977755293519
2023-11-07 01:00:00,195.15122128529302,135.6602551782508,169.39559143997272,232.05744896196856,179.83181387152257,159.6083238820265,215.28083885483352,686.9854934738677
2023-11-07 02:00:00,195.16725154741545,135.6602551782508,169.4374798276465,232.07401283317782,179.862152032311,159.55071666131101,215.29908613737226,687.0509542174849
2023-11-07 03:00:00,195.20206564234755,135.52137959162116,169.39538216106,232.07405986733693,179.87288103208215,159.57830863455519,215.35015866056304,686.9942355895662
2023-11-07 04:00:00,195.15053713448566,135.7004839013534,169.44359753941436,232.0588383924382,179.8489701501866,159.53653164644663,215.30152157066595,687.0404803349908
2023-11-07 05:00:00,195.16724790005313,135.65020136136684,169.43758358704486,232.05884988169845,179.86005678328345,159.56997646250016,215.3254618159116,687.0693777918584
2023-11-07 06:00:00,195.14635944309376,135.76228873946246,169.4225848295545,232.0762196640583,179.83487396976955,159.57829992496767,215.3118854048131,687.1325119757194
2023-11-07 07:00:00,195.16724790005313,135.77186636612657,169.4195778533697,232.07626131262674,179.8395232030037,159.58080828617167,215.34540174815703,687.2006866695085
2023-11-07 08:00:00,195.30648858417698,135.63809705297558,169.43756238605812,232.25697857109427,179.9475784475914,159.5724649435034,215.46662914027854,687.6257991256782
2023-11-07 09:00:00,195.3190216583525,135.67640755963203,169.4435777858289,232.25704391626195,179.95759218071112,159.5724649435034,215.47381167236057,687.6999197166504
2023-11-07 10:00:00,195.48478381315053,135.72158382613998,169.39844807530162,232.18565900824376,180.05302145307698,159.57495891426245,215.49298376407955,687.9114388542548
2023-11-07 11:00:00,195.47572987956454,135.77186636612657,169.44657127346792,232.1958136777989,180.05301043876673,159.5490910904975,215.49295598160825,687.9850387078303
2023-11-07 12:00:00,195.48340805512223,135.76232842198078,169.47363551487632,232.1549862849094,180.0496906580379,159.54993312510305,215.49693470886157,687.9709167688912
2023-11-07 13:00:00,195.49803364014565,135.75993401531474,169.44957391579314,232.17748285122298,180.0496991305842,159.5557742465984,215.49694218875769,687.9874399884169
2023-11-07 14:00:00,195.4792132395481,135.74081844450484,169.44658042815414,232.20668503842734,180.0453513222281,159.5390644591767,215.49932988463075,687.95704281667
2023-11-07 15:00:00,195.47990969597777,135.74800166450297,169.44658042815414,232.1978048148825,180.04535555850123,159.53739556732086,215.49933522741367,687.9543829567531
2023-11-07 16:00:00,195.47922446628615,135.74800166450297,169.44658042815414,232.19720711006894,180.05504432135604,159.53739556732086,215.49934159621614,687.9627951539053
2023-11-07 17:00:00,195.47225990198933,135.74800166450297,169.44658042815414,232.1853669989268,180.05502568175413,159.53739556732086,215.49934159621614,687.9439718388644
2023-11-07 18:00:00,195.46318989140735,135.74800166450297,169.44658042815414,232.21209273784277,180.0333332389782,159.53739556732086,215.46745706789983,687.908050596106
2023-11-07 19:00:00,195.45902238412992,135.74800166450297,169.44658042815414,232.20617268227167,180.03332646094117,159.53739556732086,215.46745706789983,687.8979562552206
2023-11-07 20:00:00,195.463888068536,135.74800166450297,169.47964852663642,232.19031877182982,180.0353978388015,159.53739556732086,215.42761304464995,687.8822634822775
2023-11-07 21:00:00,195.4750014212758,135.74800166450297,169.46159363978035,232.2037375644575,180.03540631134786,159.54325271974074,215.42761304464995,687.8946063657552
2023-11-07 22:00:00,195.43192095690492,135.74800166450297,169.4767321589182,232.20819672317546,180.02019448925648,159.51397244406826,215.37978625217553,687.7788046890017
2023-11-07 23:00:00,195.44164514055223,135.74800166450297,169.44664068082483,232.21609013060353,180.02020380905745,159.51982959648808,215.3901458084677,687.7825568304969
2023-11-08 00:00:00,195.38261103943236,135.74800166450297,169.38665437492034,232.2171922977908,180.0032270290527,159.47215523765513,215.22116532357947,687.4310069669338
2023-11-08 01:00:00,195.37566519396998,135.74800166450297,169.4047092617764,232.20574685702007,179.9996520249835,159.46713364453012,215.17329239970056,687.3742010464836
2023-11-08 02:00:00,195.42289225621275,135.74800166450297,169.4767679956903,232.23836208314228,180.07222432084126,159.6470064515519,215.28173731670987,687.8869920886514
2023-11-08 03:00:00,195.44650813078482,135.69290920498392,169.53116180767805,232.25809560171254,180.10082435339484,159.75580763592723,215.33280176884745,688.1181085033288
2023-11-08 04:00:00,195.46667256359652,135.76224720329154,169.4678418153589,232.31322525934908,180.08887384283096,159.62861040671342,215.34548146934713,688.0729525604876
2023-11-08 05:00:00,195.4722292399664,135.76224720329154,169.54036689800927,232.3226973482628,180.09745385259703,159.62863275095697,215.39175862909676,688.2153859221808
2023-11-08 06:00:00,195.533348268834,135.7395653279534,169.7146736899719,232.3657768501298,180.14483391357635,159.7055922913886,215.56559300132676,688.7693833431807
2023-11-08 07:00:00,195.53890494520385,135.76229042603015,169.74489612710923,232.37840630201472,180.1512689209009,159.70560346351036,215.60224989282236,688.8836200775917
2023-11-08 08:00:00,195.57843943655055,135.71218257957997,170.02441895745272,232.3750588159509,180.1933440609309,159.80168978017798,215.88128777811949,689.5664214087625
2023-11-08 09:00:00,195.60483364930755,135.5953824270247,170.02486863134342,232.39992304934938,180.20872229393612,159.80179479812261,215.88152150253083,689.5170463516146
2023-11-08 10:00:00,195.43538761580217,135.780928053796,169.9550884532423,232.2029979204333,179.9915169073936,159.5173914431315,215.8805447322567,688.7638551260554
2023-11-08 11:00:00,195.40759578342676,135.80238114304086,169.9549760347696,232.19352583151957,179.96970127452568,159.517337816947,215.88047795385341,688.7259958380829
2023-11-08 12:00:00,195.47636075240845,135.84761804472498,170.01789049781613,232.28169411429286,179.94241268437602,159.41699133565376,215.89635397866851,688.8793214079407
2023-11-08 13:00:00,195.51804850097164,135.84762282710852,170.01793546520523,232.32826521811853,179.95815125291642,159.41448112747383,215.89641074031132,688.9809151321055
2023-11-08 14:00:00,195.58883126566153,135.83103865671995,170.08987217572945,232.40496624000494,180.00061168170743,159.47389037675686,215.975988204192,689.365198600772
2023-11-08 15:00:00,195.62635023936838,135.8310625686375,170.0899621105076,232.4280540922426,180.03781193462117,159.50237854932803,215.9760416269146,689.4916611216199
2023-11-08 16:00:00,195.52634300210673,135.8310625686375,170.0329623110445,232.3292744081254,180.0222418442731,159.50237854932803,215.9473712031688,689.1916338866841
2023-11-08 17:00:00,195.52217422725042,135.8310625686375,170.0329623110445,232.32809041570295,180.01437256000287,159.50237854932803,215.9473712031688,689.1784118351352
2023-11-08 18:00:00,195.5110707878183,135.8310625686375,170.04494426823373,232.31919727382208,180.00287174465637,159.50237854932803,215.928279823905,689.139805016401
2023-11-08 19:00:00,195.50968119619955,135.8310625686375,170.04494426823373,232.31742128518843,180.00501791309372,159.50237854932803,215.928279823905,689.1387856045859
2023-11-08 20:00:00,195.57496752726124,135.8310625686375,170.04194434697266,232.36344976949061,180.0522117785052,159.50237854932803,215.90919288508422,689.2752074252796
2023-11-08 21:00:00,195.57079875240493,135.8310625686375,170.04194434697266,232.3604897884345,180.04648866267235,159.49065247052877,215.9091928850842,689.250629474735
2023-11-08 22:00:00,195.5735646421244,135.8310625686375,170.08987217572945,232.37610365959333,180.04364757363618,159.48730216230044,215.94419374706789,689.3457465290892
2023-11-08 23:00:00,195.5874605583121,135.8310625686375,170.08987217572945,232.3826156179168,180.0529476368646,159.49065247052877,215.94419374706789,689.3788047750571
