,FADAUSDT,FAVAXUSDT,FBNBUSDT,FBTCUSDT,FETHUSDT,FSOLUSDT,FTRXUSDT,FXRPUSDT,FDOGEUSDT,total
2025-02-22 04:00:00,276.3553214244632,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.86882743165057
2025-02-22 05:00:00,276.3553214244632,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.86882743165057
2025-02-22 06:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 07:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 08:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 09:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 10:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 11:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 12:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 13:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 14:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
